city_name,city_id,lat,lng
Cedarburg,1,43.2774166289519,-88.0995292097171
Cedarburg,2,43.2774053056714,-88.099638930039
Cedarburg,3,43.2995667579394,-88.1095514893014
Cedarburg,4,43.2995744000216,-88.1094429783784
Cedarburg,5,43.2948905185285,-88.110551029588
Cedarburg,6,43.2799673440894,-88.099582104102
Cedarburg,7,43.2799651771942,-88.0997198731874
Cedarburg,8,43.2868537590618,-88.0919783997325
Cedarburg,9,43.2961080300788,-88.0960419422111
Cedarburg,10,43.2957322963964,-88.0960377661345
Cedarburg,11,43.2933955394987,-88.1025784483826
Cedarburg,12,43.293448911339,-88.1026663929556
Cedarburg,13,43.2967000776945,-88.0965703695344
Cedarburg,14,43.278192765375,-88.1068849812962
Cedarburg,15,43.2941265828895,-88.1040897361103
Cedarburg,16,43.2782054515224,-88.1070653790958
Cedarburg,17,43.3101160107587,-88.089519169969
Cedarburg,18,43.3096110941524,-88.0922853497675
Cedarburg,19,43.3096277156023,-88.0921299354856
Cedarburg,20,43.3096869513677,-88.0916505298664
Cedarburg,21,43.3097571313366,-88.0917219271042
Cedarburg,22,43.3101070507598,-88.0906932276757
Cedarburg,23,43.3100243876635,-88.090651418373
Cedarburg,24,43.3015315290784,-88.1097089800106
Cedarburg,25,43.293593610977,-88.1098953781752
Cedarburg,26,43.2935907971038,-88.1097830027711
Cedarburg,27,43.2930539550813,-88.1098981197432
Cedarburg,28,43.2930537129644,-88.1097859798553
Cedarburg,29,43.2923793744632,-88.109915449678
Cedarburg,30,43.2923787879269,-88.1097766872834
Cedarburg,31,43.2924820207714,-88.1099148989758
Cedarburg,32,43.2924810495244,-88.1097787860942
Cedarburg,33,43.2923884532294,-88.109963872479
Cedarburg,34,43.2924700369984,-88.1099697366208
Cedarburg,35,43.2914171961672,-88.1098372468702
Cedarburg,36,43.2914216202211,-88.1099495313315
Cedarburg,37,43.2918973132118,-88.1098137942327
Cedarburg,38,43.2919068229748,-88.1099261559812
Cedarburg,39,43.3014034360295,-88.1118476990188
Cedarburg,40,43.3015547091938,-88.1117565751852
Cedarburg,41,43.3015590251966,-88.1118731854791
Cedarburg,42,43.302201654177,-88.1116999065007
Cedarburg,43,43.3021945199003,-88.1119529069667
Cedarburg,44,43.2800037227389,-88.1043014010815
Cedarburg,45,43.2800032840499,-88.1041932310622
Cedarburg,46,43.2791678226427,-88.1042638677625
Cedarburg,47,43.2791635805763,-88.1043281979835
Cedarburg,48,43.2792178540722,-88.1043781056612
Cedarburg,49,43.2793369454729,-88.1043060589788
Cedarburg,50,43.279224775857,-88.1042870571264
Cedarburg,51,43.3029117202618,-88.1257065319977
Cedarburg,52,43.3029104457627,-88.1258213745283
Cedarburg,53,43.3054431604411,-88.1300966825325
Cedarburg,54,43.3055264243516,-88.1301080946479
Cedarburg,55,43.3055288356983,-88.1289245483135
Cedarburg,56,43.3056121006652,-88.1289359612799
Cedarburg,57,43.3053844772565,-88.1277103591165
Cedarburg,58,43.3056579232174,-88.1277104216156
Cedarburg,59,43.305575722736,-88.127731873298
Cedarburg,60,43.3053051802494,-88.127746954847
Cedarburg,61,43.3050989987948,-88.1261818302389
Cedarburg,62,43.3051826704655,-88.126183439095
Cedarburg,63,43.3056108189869,-88.1232424664574
Cedarburg,64,43.3058042175396,-88.123246565991
Cedarburg,65,43.3056975189458,-88.1242962814572
Cedarburg,66,43.3057795773415,-88.1242483988531
Cedarburg,67,43.3058487529596,-88.124006029227
Cedarburg,68,43.3058514571653,-88.1241218126527
Cedarburg,69,43.305280039484,-88.1240687379286
Cedarburg,70,43.3052789998584,-88.1241833127065
Cedarburg,71,43.3044019134489,-88.1240537715601
Cedarburg,72,43.3043735034822,-88.1241679067311
Cedarburg,73,43.3038570737619,-88.124167708735
Cedarburg,74,43.3038136109409,-88.1240640002504
Cedarburg,75,43.3036051148455,-88.1242592403312
Cedarburg,76,43.3035971505743,-88.1242745583268
Cedarburg,77,43.3036741710588,-88.1243241161337
Cedarburg,78,43.3036661745628,-88.124339336503
Cedarburg,79,43.3035754422875,-88.1249891797618
Cedarburg,80,43.3036590549859,-88.1249846159147
Cedarburg,81,43.3037291082133,-88.1258265219893
Cedarburg,82,43.3037306931923,-88.125941422312
Cedarburg,83,43.3036505854246,-88.1260593255767
Cedarburg,84,43.303566919215,-88.1260569536347
Cedarburg,85,43.3035627874023,-88.1265114131103
Cedarburg,86,43.3036464596546,-88.1265128374348
Cedarburg,87,43.3052022246157,-88.1270845904048
Cedarburg,88,43.3052046742724,-88.1271030759757
Cedarburg,89,43.3052845610389,-88.1270641324249
Cedarburg,90,43.3052870097586,-88.1270826155831
Cedarburg,91,43.3053673727299,-88.1271124542672
Cedarburg,92,43.3053749007572,-88.1271281576977
Cedarburg,93,43.3054184091741,-88.1270101180731
Cedarburg,94,43.3054259381155,-88.1270258214764
Cedarburg,95,43.3040302320706,-88.1275372692886
Cedarburg,96,43.3040445742357,-88.1275692929791
Cedarburg,97,43.3039918533879,-88.1276631024702
Cedarburg,98,43.3039775907117,-88.1276365292289
Cedarburg,99,43.3042073351876,-88.128399531929
Cedarburg,100,43.3041236692482,-88.1283974994774
Cedarburg,101,43.3028450531148,-88.1313328518934
Cedarburg,102,43.3028724859418,-88.1313334255176
Cedarburg,103,43.3028437747194,-88.1314474167411
Cedarburg,104,43.302871208466,-88.1314479916214
Cedarburg,105,43.3037035946021,-88.1306162800436
Cedarburg,106,43.3037853385451,-88.1306478160431
Cedarburg,107,43.303621646731,-88.1311946521805
Cedarburg,108,43.3037053151075,-88.1311963998955
