city_name,city_id,lat,lng
Cudahy,1,42.95471586311276,-87.86512517620382
Cudahy,2,42.954712055978966,-87.86560238386589
Cudahy,3,42.95470546605733,-87.8660958214808
Cudahy,4,42.95553045377042,-87.86649664336404
Cudahy,5,42.94323430803986,-87.86148812117324
Cudahy,6,42.93628888868853,-87.8788526898685
Cudahy,7,42.93641553233349,-87.87876811223792
Cudahy,8,42.95814214131048,-87.86022975423923
Cudahy,9,42.958273226572864,-87.86025958965291
Cudahy,10,42.95892012065905,-87.85996827015047
Cudahy,11,42.95891911576673,-87.86016752009932
Cudahy,12,42.96016477219616,-87.85997775636905
Cudahy,13,42.93271346916757,-87.87441035490794
Cudahy,14,42.930804504769796,-87.8751074620471
Cudahy,15,42.930807374843596,-87.87496801693702
Cudahy,16,42.93087743926193,-87.87488839443412
Cudahy,17,42.930951139300944,-87.87488445368918
Cudahy,18,42.960565447369284,-87.86496976288089
Cudahy,19,42.96091173806683,-87.8652797570008
Cudahy,20,42.961143537177875,-87.8650203767167
Cudahy,21,42.96098588180482,-87.86495520839895
Cudahy,22,42.96095058421151,-87.865315289113
Cudahy,23,42.960531490052375,-87.86493869388731
Cudahy,24,42.96054848812428,-87.86495389605997
Cudahy,25,42.93995721577899,-87.8784907172248
Cudahy,26,42.93993791492424,-87.87851778568434
Cudahy,27,42.93993106029424,-87.87836887653438
Cudahy,28,42.93989619919535,-87.87843095703644
Cudahy,29,42.9398587696976,-87.87847853180998
Cudahy,30,42.939959188299284,-87.87814466057634
Cudahy,31,42.940031299203056,-87.87814332997854
Cudahy,32,42.940869070047235,-87.87910278167196
Cudahy,33,42.940869420398315,-87.87912152422066
Cudahy,34,42.94086889295441,-87.87915877485963
Cudahy,35,42.93987233073766,-87.85499318496916
Cudahy,36,42.93983709748784,-87.85508578821091
Cudahy,37,42.939734551297164,-87.85508576695358
Cudahy,38,42.93966976301213,-87.85499646033148
Cudahy,39,42.939671783201476,-87.85489312608495
Cudahy,40,42.93927583938451,-87.85499676350884
Cudahy,41,42.93935410884947,-87.85499642652974
Cudahy,42,42.940800419846525,-87.8792974442422
Cudahy,43,42.93965838570733,-87.87864078957325
Cudahy,44,42.93965763466,-87.87853811053454
Cudahy,45,42.96293411770111,-87.84863258019388
Cudahy,46,42.962818894165345,-87.8486292732978
Cudahy,47,42.962893411166384,-87.84845933113672
Cudahy,48,42.96284730612621,-87.8484598065032
Cudahy,49,42.962869959680766,-87.84845928122532
Cudahy,50,42.95221444704548,-87.86826464010173
Cudahy,51,42.947169788120654,-87.86597761195755
Cudahy,52,42.950588043997875,-87.85162024335716
Cudahy,53,42.95056028464891,-87.85565350286521
Cudahy,54,42.953204238754815,-87.85436815057965
Cudahy,55,42.956895033377386,-87.85526789214633
Cudahy,56,42.95689685773124,-87.85517654766969
Cudahy,57,42.95691996031396,-87.85503730819768
Cudahy,58,42.95689903408842,-87.85493950678463
Cudahy,59,42.95778024165567,-87.8552792470558
Cudahy,60,42.95778154385757,-87.85519086191269
Cudahy,61,42.95552463069681,-87.85501387913888
Cudahy,62,42.958332073263,-87.85754407846098
