city_name,city_id,lat,lng
Milwaukee,22107,43.1046330317303,-87.9429803066436
Milwaukee,22108,43.1045581138342,-87.9418295796071
Milwaukee,22109,43.104574980367,-87.9432767196813
Milwaukee,22110,43.1924345041007,-88.0038254640278
Milwaukee,22111,43.1924320622397,-88.0038256214425
Milwaukee,22112,43.1924654768676,-88.0036743287609
Milwaukee,22113,43.1923665011977,-88.0040581243176
Milwaukee,22114,43.1924752546954,-88.0042357441059
Milwaukee,22115,43.1924575248942,-88.0034396709617
Milwaukee,22116,43.1913591679343,-88.0039842100428
Milwaukee,22117,43.1891558912469,-88.004450808602
Milwaukee,22118,43.189266641648,-88.0044693088163
Milwaukee,22119,43.1780108581362,-88.0065133966485
Milwaukee,22120,43.1778425329947,-88.0077794863966
Milwaukee,22121,43.178012993824,-88.0062241263292
Milwaukee,22122,43.1777163282531,-88.0062321357339
Milwaukee,22123,43.1777297377427,-88.0044732889818
Milwaukee,22124,43.1777175517819,-88.0032333484417
Milwaukee,22125,43.1778697681887,-88.0020639432438
Milwaukee,22126,43.1778095044208,-88.0020649711039
Milwaukee,22127,43.1779948310509,-88.0014085419678
Milwaukee,22128,43.1778830768271,-88.0014100151763
Milwaukee,22129,43.1778030071752,-88.0014104053078
Milwaukee,22130,43.1776986243443,-88.0014129400568
Milwaukee,22131,43.1778731897903,-87.9997608203201
Milwaukee,22132,43.1779724622027,-87.9992507322257
Milwaukee,22133,43.1778392296513,-87.9991626339657
Milwaukee,22134,43.1777848224922,-87.999616555427
Milwaukee,22135,43.1776815327467,-87.9996548888592
Milwaukee,22136,43.1779618240472,-87.9982196380231
Milwaukee,22137,43.1778589532308,-87.998342171673
Milwaukee,22138,43.1777988670305,-87.9983399824763
Milwaukee,22139,43.1776661105765,-87.9983015276803
Milwaukee,22140,43.1780322569365,-87.9977772098885
Milwaukee,22141,43.1779742283655,-87.9973205233516
Milwaukee,22142,43.1778467098128,-87.9971925554924
Milwaukee,22143,43.1775452842042,-87.9946408743694
Milwaukee,22144,43.1778356582937,-87.996160112269
Milwaukee,22145,43.1777502357708,-87.9962383386274
Milwaukee,22146,43.1776473444195,-87.996241716645
Milwaukee,22147,43.1777538980958,-87.9952217502094
Milwaukee,22148,43.1777591643429,-87.9951363237093
Milwaukee,22149,43.1779405661827,-87.9961585552599
Milwaukee,22150,43.177828023386,-87.9954119000369
Milwaukee,22151,43.1778264414105,-87.9953166070368
Milwaukee,22152,43.177932475129,-87.995408469361
Milwaukee,22153,43.177932468468,-87.9953178613216
Milwaukee,22154,43.1778096739807,-88.0077793163327
Milwaukee,22155,43.17770594071,-88.0077059500315
Milwaukee,22156,43.1776476363295,-88.0068424002429
Milwaukee,22157,43.1776193970408,-88.0067552104704
Milwaukee,22158,43.1735956720819,-88.0052850738372
Milwaukee,22159,43.1735375249126,-88.005503326016
Milwaukee,22160,43.1735600185809,-88.0054156400333
Milwaukee,22161,43.1735919476693,-88.0052834104472
Milwaukee,22162,43.173556763062,-88.0054137066503
Milwaukee,22163,43.1735347097451,-88.0055016525872
Milwaukee,22164,43.1729977844318,-88.0051900314092
Milwaukee,22165,43.1730098116505,-88.0051549748927
Milwaukee,22166,43.1730452139238,-88.005023757278
Milwaukee,22167,43.1729953136952,-88.0051887453528
Milwaukee,22168,43.1730072640108,-88.0051531020624
Milwaukee,22169,43.1730428179575,-88.0050229362777
Milwaukee,22170,43.1777077225626,-88.0023434100934
Milwaukee,22171,43.1780053155078,-88.0023432035402
Milwaukee,22172,43.1780166753726,-88.0032268730401
Milwaukee,22173,43.1780231600325,-88.0047484777677
Milwaukee,22174,43.1780245885879,-88.0049605074269
Milwaukee,22175,43.1780167305517,-88.0056145945723
Milwaukee,22176,43.1777204791023,-88.005674566736
Milwaukee,22177,43.177701443054,-88.0083437811749
Milwaukee,22178,43.1780191723666,-88.0084385323785
Milwaukee,22179,43.1778362505845,-88.0085594928978
Milwaukee,22180,43.177804416405,-88.0085678853784
Milwaukee,22181,43.1781535690845,-88.0088503753076
Milwaukee,22182,43.1778861939221,-88.0092352427394
Milwaukee,22183,43.1779884471082,-88.0096586602873
Milwaukee,22184,43.1778836630942,-88.0096608027872
Milwaukee,22185,43.1778516100877,-88.0096583711241
Milwaukee,22186,43.1788721828245,-87.9968698323369
Milwaukee,22187,43.178787393519,-87.9967426633725
Milwaukee,22188,43.1795706485168,-87.9963943439856
Milwaukee,22189,43.1796476868182,-87.9963485999045
Milwaukee,22190,43.1795917938679,-87.9961932638848
Milwaukee,22191,43.179538607292,-87.9962250623441
Milwaukee,22192,43.1798913566449,-87.9959474141805
Milwaukee,22193,43.1799682867092,-87.9959036144087
Milwaukee,22194,43.1800368696304,-87.9959344919761
Milwaukee,22195,43.1803434699687,-87.9960503558048
Milwaukee,22196,43.1804234963107,-87.9960250222092
Milwaukee,22197,43.1804702839054,-87.9959490586481
Milwaukee,22198,43.1805805471053,-87.9956898267836
Milwaukee,22199,43.1806617800535,-87.995679140389
Milwaukee,22200,43.1807241939117,-87.9957439363783
Milwaukee,22201,43.1814827086938,-87.9958892713945
Milwaukee,22202,43.1814840052836,-87.995716031554
Milwaukee,22203,43.1813412861254,-87.9956616780227
Milwaukee,22204,43.1814237029471,-87.9956365467587
Milwaukee,22205,43.1827786272026,-87.9968650302323
Milwaukee,22206,43.1828702584046,-87.9967465875517
Milwaukee,22207,43.1827212875269,-87.996530403693
Milwaukee,22208,43.1826292907549,-87.9966474507831
Milwaukee,22209,43.1840380215146,-87.9974293879865
Milwaukee,22210,43.1840378167972,-87.9972576803895
